-133515	Н	Навроцький В’ячеслав Олександрович	В’ячеслав	Олександрович	Навроцький	
-133487	С	СТІВЕН КІНГ	СТІВЕН	КІНГ		
-133303	С	Савченко Андрій Володимирович	Андрій	Володимирович	Савченко	
-133302	К	Кузнецов Віталій Володимирович	Віталій	Володимирович	Кузнецов	
-133297	Д	Дауманн Рудольф	Рудольф		Дауманн	
-133296	М	Миклухо-Маклай Микола	Микола		Миклухо-Маклай	
-133295	М	Молнар Габор	Габор		Молнар	
-133294	В	Вайзе Лотар	Лотар		Вайзе	
-133293	Б	Балль Курт Герварт	Курт	Герварт	Балль	
-133245	П	Поселягин Владимир Геннадьевич	Владимир Геннадьевич		Поселягин	
-133224	П	Пряжников Алексей Александрович	Алексей Александрович		Пряжников	
-133041	Е	Епплбом Енн	Енн		Епплбом	
-133037	Т	Ткаченко Ганна П.	Ганна	П.	Ткаченко	
-132944	М	Мітчелл Маргарет	Маргарет		Мітчелл	
-132936	Ш	Шандра В.	В.		Шандра	
-132935	Ш	Шамара С.	С.		Шамара	
-132934	П	Присяжнюк Ю.	Ю.		Присяжнюк	
-132933	М	Монолатій I.	I.		Монолатій	
-132932	М	Масненко В.	В.		Масненко	
-132931	Г	Глизь І.	І.		Глизь	
-132930	Г	Гирич І.	І.		Гирич	
-132929	Г	Галушка А.	А.		Галушка	
-132522	Б	Бондар-Терещенко Ігор	Ігор		Бондар-Терещенко	
-132432	Л	Львова Ірина	Ірина		Львова	
-132353	Л	Лук’яненко Сергій	Сергій		Лук’яненко	
-132331	Л	Лук'яненко Сергій Васильович	Сергій	Васильович	Лук'яненко	
-132188	Г	Гудкайнд Террі	Террі		Гудкайнд	
-132114	С	Субтельний Орест	Субтельний	Орест		
-132064	М	Марковская Алла	Алла		Марковская	
-131587	С	Станіслав Лем	Лем		Станіслав	
-131252	Б	Бєляєв Александр	Александр		Бєляєв	
-131198	Б	Бонзельс Вольдемар	Вольдемар		Бонзельс	
-131179	П	Пілкінгтон Роджер	Роджер		Пілкінгтон	
-131127	О	Оксеник Сергій	Сергій		Оксеник	
-131066	М	Маслов Виктор	Виктор		Маслов	
-131037	Л	Лауб Габріель	Габріель		Лауб	
-130924	К	Куц В. М.	В.	М.	Куц	
-130922	В	В.П. Жушман			В.П. Жушман	
-130921	В	В.М. Гайворонський			В.М. Гайворонський	
-130918	С	Старожицька Марія	Марія		Старожицька	
-130733	Ч	Чендей Іван Михайлович	Іван	Михайлович	Чендей	
-130730	Г	Городянин-Лисовский Юрий Юрьевич	Юрий	Юрьевич	Городянин-Лисовский	
-130584	Г	Гальянова Тіна	Тіна		Гальянова	
-130583	Д	Д'аннунціо Ґабриеле	Ґабриеле		Д'аннунціо	
-130447	Б	Березовець Тарас Валерійович	Тарас	Валерійович	Березовець	
-130412	Б	Березовець Тарас	Тарас		Березовець	
-129998	А	Андерсен-Нексе Мартін	Мартін		Андерсен-Нексе	
-129770	Б	Боден Ніна	Ніна		Боден	
-129711	Д	Дрюон Моріс	Моріс		Дрюон	
-129560	Б	Баум Л. Френк	Л.	Френк	Баум	
-129406	Д	Дяченко Марина Юрівна	Марина	Юрівна	Дяченко	
-129396	Л	Лютий-Лютенко Іван Макарович	Іван	Макарович	Лютий-Лютенко	
-129321	Р	РУСИНА Олена	Олена		РУСИНА	
-129233	Б	Бичер-Стоу Ґарриет	Ґарриет		Бичер-Стоу	
-129230	С	Стругацький Борис Натанович	Борис	Натанович	Стругацький	
-129229	С	Стругацький Аркадій Натанович	Аркадій	Натанович	Стругацький	
-128908	Г	ГОЛОВКО Олександр	Олександр		ГОЛОВКО	
-128893	Ц	Цвєтков Юрій	Юрій		Цвєтков	
-128820	П	Петкявічус Вітаутас	Вітаутас		Петкявічус	
-128787	Г	Гоголь Mикола Васильович	Mикола Васильович		Гоголь	
-128551	Л	Леві Лоуренс	Лоуренс		Леві	
-128467	Б	Байдак Іван	Іван		Байдак	
-128466	С	Сидорчук Марія	Марія		Сидорчук	
-128375	М	Морено Ана	Ана		Морено	
-128374	К	Калб Д’єго	Д’єго		Калб	
-128345	Ґ	Ґлаттауер Даніель	Даніель		Ґлаттауер	
-128342	Р	Россі Паоло	Паоло		Россі	
-128341	Е	Ендшьо Даґ Ейстейн	Даґ Ейстейн		Ендшьо	
-128340	Р	Ремені Нік	Нік		Ремені	
-128339	Т	Тхюї Кім	Кім		Тхюї	
-128338	К	Камінський Євген	Євген		Камінський	
-128301	Л	ле Kappe Джон	Джон		ле Kappe	
-128300	К	Костянтин Тур-Коновалов	Тур-Коновалов		Костянтин	
-128264	Ф	Фінн Е. Дж.	Е.	Дж.	Фінн	
-128227	С	Стюарт Мері	Мері		Стюарт	
-128178	К	Кемпійський Тома	Тома		Кемпійський	
-128177	С	Сапожніков Леонід	Леонід		Сапожніков	
-128023	М	Мартін Джордж Р. Р.	Джордж	Р. Р.	Мартін	
-128022	Г	Гончарова Марiанна Борисівна	Марiанна	Борисівна	Гончарова	
-128021	Р	Ромич Інна	Інна		Ромич	
-127910	Ґ	Ґарбер Стефані	Стефані		Ґарбер	
-127892	Г	Готтліб Енні	Енні		Готтліб	
-127891	М	Моем Вільям Сомерсет	Вільям	Сомерсет	Моем	
-127890	П	Пінк Дениел	Дениел		Пінк	
-127889	Н	Ніффенеггер Одрі	Одрі		Ніффенеггер	
-127854	Л	Лущик Петро	Петро		Лущик	
-127851	Й	Йокаї Мор	Мор		Йокаї	
-127779	Д	Донг'ю Емма	Емма		Донг'ю	
-127776	Г	Герасим’юк Олена	Олена		Герасим’юк	
-127744	М	Майєр Філіпп	Філіпп		Майєр	
-127666	Г	Грабал Богуміл	Богуміл		Грабал	
-127665	К	Коляда Валентина Іванівна	Валентина	Іванівна	Коляда	
-127620	Ш	Шепетіс Рута	Рута		Шепетіс	
-127619	А	Аліг’єрі Данте	Данте		Аліг’єрі	
-127594	Б	Бойчук Юрій Дмитрович	Юрій	Дмитрович	Бойчук	
-127593	К	Кедіґан Пет	Пет		Кедіґан	
-127592	Т	Таттл Ліза	Ліза		Таттл	
-127591	С	Сміт Майкл Маршалл	Майкл Маршалл		Сміт	
-127590	О	Олівер Реджі	Реджі		Олівер	
-127589	К	Кемпбелл Ремзі	Ремзі		Кемпбелл	
-127588	С	Семюелз Марк	Марк		Семюелз	
-127587	Ґ	Ґрей Мюрієль	Мюрієль		Ґрей	
-127586	Н	Ньюмен Кім	Кім		Ньюмен	
-127585	Г	Гарріс Джоанн	Джоанн		Гарріс	
-127584	Д	Джонс Стівен	Стівен		Джонс	
-127582	Ч	Чайлд Лі	Лі		Чайлд	
-127581	К	Кервуд Джеймс Олiвер	Джеймс	Олiвер	Кервуд	
-127580	О	Орлик Тарас	Тарас		Орлик	
-127579	Т	Трейсі Брайан	Брайан		Трейсі	
-127578	В	Вінник Анастасія	Анастасія		Вінник	
-127461	Н	Нечуй-Левицький Пантелеймон Куліш,  Іван Пулюй,  Іван	Пантелеймон Куліш,  Іван Пулюй,  Іван		Нечуй-Левицький	
-127226	К	Кабінет Міністрів України	Кабінет Міністрів України			
-127070	Я	Янсон Туве Маріка	Туве	Маріка	Янсон	
-127063	Г	Гловацкая Екатерина Ивановна	Екатерина	Ивановна	Гловацкая	
-127059	К	Кочерга Иван Антонович	Иван	Антонович	Кочерга	
-127058	У	Умарбеков Ульмас Рахимбекович	Ульмас	Рахимбекович	Умарбеков	
-127054	М	Манько Віра	Віра		Манько	
-126898	Д	Дефо Даниєль	Даниєль		Дефо	
-126841	К	Кащенко Адриан Феофанович	Адриан	Феофанович	Кащенко	
-126790	Л	Лук’яненко Олександр	Олександр		Лук’яненко	
-126697	Я	Янсон Туве Марика	Туве	Марика	Янсон	
-126693	А	Артемчук Ігор М.	Ігор	М.	Артемчук	
-126354	П	П’юзо Маріо	Маріо		П’юзо	
-126353	Г	Гесіод			Гесіод	
-126338	С	Стівен Кінг	Кінг		Стівен	
-126188	Г	Гобб Робін	Робін		Гобб	
-126187	С	Сенека Луцій Анней	Луцій	Анней	Сенека	
-126185	К	Курков Андрій	Андрій		Курков	
-126178	Д	дю Мор’є Дафна	Дафна		дю Мор’є	
-126176	Р	Ротфусс Патрік	Патрік		Ротфусс	
-126112	Ф	Фішер Йошка	Йошка		Фішер	
-125928	Н	НЕФФ Владімір	Владімір		НЕФФ	
-125896	К	Константинов Станіслав Васильович	Станіслав	Васильович	Константинов	
